id,text,source,created_at,user_id,retweet_count,username,user_desc,location,verified
1494095605630750720,@sputnik_TR Yarın öbür gün kapı kapı dolaşıp milletten para toplarsa hiç şaşırmayın.,Twitter for iPhone,2022-02-16T23:45:25.000Z,1153801596507172864,0,MahiR_QN,,,False
1494097747074433024,"@Sputnik_001 田中様ぁ‼︎
最終日はカルロス・クライバー＆ウィーン・フィルのこうもり序曲🤩
最終日に名曲名演をありがとうございます‼︎‼︎‼︎
しかもこうもりの初演は4月5日なんですね💡
田中さんのお誕生日と同じですね😁🎂",Twitter for iPhone,2022-02-16T23:53:56.000Z,1110451016,0,kzkzykyk,GG会員 LM @ladygaga ラ・フォル・ジュルネ、JWAVEモーニングクラシックのファンです♪♫ 体重43kgから74kgまで増量！現在５kgダイエットに挑戦中^ ^,足立区,False
1494097962875637762,"@LizzyTertulia Y a mí al revés, primero la Astra y después la Sputnik y ambas me tiraron.
Ya es la edad :(",Twitter Web App,2022-02-16T23:54:48.000Z,250325697,0,jceron3187,"Dicen que fui holgazán, errátil e ilusorio,  que dejaba secar la tinta en su escritorio, lo quise saber todo y al final nada he sabido.",Ciudad de México.,False
1494095571484827649,"RT @AlertaNews24: 🇧🇾🇷🇺 | AHORA: El presidente ruso, Vladimir Putin, se reunirá con su homólogo bielorruso, Alexander Lukashenko, el viernes…",Twitter for Android,2022-02-16T23:45:17.000Z,2308999431,37,maubasco10,Magister en Seguridad y Salud Ocupacional,"Quito, Ecuador",False
1494095333646819330,"@MishaayRio Patitas 🐾👣🐾👣🐾 mi Boost fue con Sputnik V y ya estoy haciendo testamento y hablando con Dios, que te vaya bien mientras acá sigo maldiciendo a Lupita (la que me vacuno), que me dejo el brazo 💪 morado, no sé si me vacuno o me puteo. 😡🤬😡🤣🤣🤣",Twitter for iPhone,2022-02-16T23:44:21.000Z,200377541,0,cedel1313,"Soy un Hombre Responsable, Amoroso y Poderoso.",México,False
1494098662875664386,@sputnik_TR Sen itibardan tasarruf edilmez dedin etmedin sarayda yaşayacaksın sana attığım oyla sürüneceğim hemi rte? Ama beraber omuzlayacağız tamam gönder ejder meyvelerinden hammala kuvvet lazım 😠 @RTErdogan reis,Twitter for Android,2022-02-16T23:57:34.000Z,345286927,0,h_bagdat,"Sanaici iş&süreç geliştirme uzm #lean5Smanufactoringspecialist #akdenizinbaşpehlivanlarıfacebook🎓UNF 👉uzaklaşın👊ve🐬
DM 🔇⛔

https://t.co/lEvBjQmOGY","İstanbul, Türkiye",False
1494097723783585795,"Me pusieron refuerzo de Sputnik, mi sangre rusa está que arde https://t.co/Dvza47HSHG",Twitter for iPhone,2022-02-16T23:53:51.000Z,792698269,0,ElGrabiiel,Resuelvo problemas en @gritaradiomusic|Frelance producción y logística|comunicologo|#CruzAzul #rock |#acusticosGR Opiniones personales.,,False
1494097977492729856,RT @ActualidadRT: El director del centro ruso que desarrolló Sputnik V comparte detalles de una vacuna anticovid que protege contra diversa…,Twitter for Android,2022-02-16T23:54:51.000Z,17105179,32,Gabisilandia,"#MSB retuiteadora balconera, trabajo con mini 👶🏻, viajo mucho (para conocer países raros 🌍 y a mis músicos favoritos🇬🇧🎸) y esclava de princesa #Tefi 🐈","Santiago, Chile",False
1494096081994530817,"@sputnik_brasil Tem que mandar prender esse ""pesquisador""!",Twitter for Android,2022-02-16T23:47:19.000Z,125208462,0,VladiBarboza,"https://t.co/WVjkiSHmOV
*Essa @ vai ser excluída após a esquerda tomar o poder em 2022.","Cafelândia, São Paulo - Brasil",False
1494098438002147336,"@hernanpablo Sisi, como la producción de Sputnik en laboratorios argentinos y la vacuna elaborada por Conicet. Y el tren bala y miles de mentiras y versos….
Porque no arreglan las escuelas publicas hechas mierda y sin siquiera calefacción para el invierno que se viene??",Twitter for iPhone,2022-02-16T23:56:41.000Z,1163648402011369473,0,Enrique03022078,Contador/MBA/Diplomatura en pipeline…..,,False
1494095438449979396,RT @rodr_dany: Hoy me tocó el refuerzo de Sputnik. Las vacunas salvan vidas. La cuarta ola ha sido de mayor velocidad en volumen de contagi…,Twitter for Android,2022-02-16T23:44:46.000Z,359404058,78,jedyjuan,,,False
1494095577927278593,"02/16/2022-- -Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of... https://t.co/23tU17j3rp https://t.co/3WulFv38AM",STAGE SproutLoud.com,2022-02-16T23:45:19.000Z,733314777037049857,0,vbroztest,,,False
1494097514168913921,RT @spearmanotsubo: @Sputnik_001 素敵な音楽とともに、楽しく元気に4日間過ごせました。週末も頑張ります。また来週、素敵なセレクトよろしくお願いします🤲✨💐,Twitter for iPhone,2022-02-16T23:53:01.000Z,208469610,1,Sputnik_001,クラシックはライフワーク。他にはクルマとワイン、ジャズとボクシングが好き。J-WAVE「モーニングクラシック」で毎朝クラシックを紹介しているほか、JALの機内クラシックチャンネルの構成も行うクラシックソムリエ協会旗振り役。モーニングクラシックへのメッセージお待ちしています！,,False
1494096429530423297,RT @ActualidadRT: El director del centro ruso que desarrolló Sputnik V comparte detalles de una vacuna anticovid que protege contra diversa…,Twitter Web App,2022-02-16T23:48:42.000Z,2824014687,32,arsanchez1996,,,False
1494095608780578819,@sputnik_jp オリンピック選手と関係ある？,Twitter for iPhone,2022-02-16T23:45:26.000Z,87891483,0,MMaaaHHaaa,2017/1/21 トランプ大統領就任からFXやり始めて5年目突入。テクニカル修業中🐃🐻🍰資金管理←大切 4H30M5M ❤️ファンダメはキッカケ。fractalの集合体。2022.2.1 14:49 perfect,日本 東京,False
1494096296474562560,"@poliscibitches Same here, but I want Sinovax and Sputnik.",Twitter for iPhone,2022-02-16T23:48:10.000Z,613742347,0,GregHawes,"Teacher, coach, anonymous blogger. Assistant Director of the National Dad Joke Strategic Reserves","Watertown, CT",False
1494099250719899654,@firtina_sabahi @sputnik_TR Salak amk yuzde yirmi? Dingil,Twitter for iPhone,2022-02-16T23:59:55.000Z,1255586027164622849,0,faruk94321700,,,False
1494095924368314368,RT @guillermohakim: Vacuna Sputnik V https://t.co/GuMcLOGKDK,Twitter for Android,2022-02-16T23:46:41.000Z,264514835,2,MARCELOSILBA,"Tecnologia aplicada a los alimentos
Hago muebles de hierro
sin partido politico
nunca derecha
antipolicia  ,antifachos
cuido a los animales ,árboles la tierra",Providencia,False
1494095060396396544,@sputnik_TR The Sun: her an her şey olabilir,Twitter for Android,2022-02-16T23:43:15.000Z,536292548,0,chuhadar,xyz,Türkiye ,False
1494097099247472653,"RT @MemesCSociales: Me pusieron refuerzo de Sputnik, mi sangre rusa está que arde. ¿Una invasión a Ucrania o se pandean, camaradas?",Twitter for Android,2022-02-16T23:51:22.000Z,1271631102545932290,22,vick_thelast,"Alma de armadura sufre.
Caigo en la locura en bucle, ¿cuándo descansaré en paz?",,False
1494097876338851840,"Really cool interview with ARCADES, who've worked on TXT's New Rules, 0X1=LOVESONG, Dear Sputnik, and MOA Diary. Always enjoy hearing about the people who work with TXT and BigHit to make great music! @TXT_members @TXT_bighit https://t.co/yVa8yGrsDy",Twitter Web App,2022-02-16T23:54:27.000Z,1273105383079530497,0,kib0304,소중한 존재･ﾟﾟ･｡⋆ | #txt,USA,False
1494098264903331841,"@MrJazzyzj @RCAstudios @JustinTrudeau They do everything based on international law and for people!
Ex. NATO bombarding civil Serbians in 1999.
Jabs for Covid for everyone but they are not accepting Sputnik vaccine only must be a Pfizer.",Twitter Web App,2022-02-16T23:56:00.000Z,1349079009955610630,0,Sylwia01574152,,,False
1494097862283522050,"RT @SSSKaptenPisang: Kapten aku dah 4 dos vaksin (Kerajaan Russia tetapkan suntikan setiap 6 bulan - Sputnik V)

So far aku tengok dia sela…",Twitter for Android,2022-02-16T23:54:24.000Z,1668231625,1092,_AmirulBob,bantai tapi santai,,False
1494097658826399745,@sputnik_TR Büyük çöküşün  nedeni anlaşıldı,Twitter for Android,2022-02-16T23:53:35.000Z,1140356433579585537,0,omrgclu21,🦁,"İstanbul, Türkiye",False
1494095576421523459,"02/16/2022-- -Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of... https://t.co/nITc9jwcw3 https://t.co/DRkpnRupSl",STAGE SproutLoud.com,2022-02-16T23:45:19.000Z,733314777037049857,0,vbroztest,,,False
1494097728057397251,RT @ActualidadRT: El director del centro ruso que desarrolló Sputnik V comparte detalles de una vacuna anticovid que protege contra diversa…,Twitter for Android,2022-02-16T23:53:52.000Z,851169510824566785,32,Diego141987,"República Oriental del Uruguay.
Hincha del Glorioso Peñarol 🟨⬛🟨
Oro y Carbón me corren por las venas!!
😄😄👊", Uruguay 🇺🇾 Peñarol 💛🖤💛,False
1494096913838186497,"@tcsgamer_ott Heed pants now, his head is like an orange on a toothpick, it’s gargantuous,it’s got its own stratosphere like sputnik 😆😆😆😆😆😆",Twitter for iPhone,2022-02-16T23:50:37.000Z,1162419540707311616,0,KelliDPowers,"Love, coffee, sarcasm, humour, lifting, life and politics are all acceptable here! Hate and negativity are not, find your gratitude! 💜💜💜 love more! NO DMs!",I’m everywhere-Lawnmower Man ,False
1494099253123162113,"RT @caramellocumpa: “Y a vos, Jaír… como te fue con la pandemia ? Digo, como no quisiste la Sputnik…”

https://t.co/B2UWanlRjU",Twitter for Android,2022-02-16T23:59:55.000Z,1194299766236237824,24,jorge_vaqueiro,"canillita, K,💚, cuervo",,False
1494098704902475777,RT @all_sputnik: day 17 we like sputnik https://t.co/y4K8iLR7eg,Twitter for iPhone,2022-02-16T23:57:44.000Z,4188988395,59,BadMapper,"osu! Unranked mapper, learning Graphic Design, Web Developer, AMD enjoyer. I’m not Aku. 20","Billings, MT",False
1494094547139596288,"RT @BIWAKO101: @sputnik_jp @sICknXi7EwcKLRL の命をどんどん切り捨てておきながら,マラソン大会など,絶対に許さん!感染拡大、死者ドンドン!の大阪マラソンを、東京五輪に続いてしようと言うのだ！絶対粉砕だ!岸田政権と松井・吉村ら維新らから、…",Twitter Web App,2022-02-16T23:41:13.000Z,933640678814359558,3,sICknXi7EwcKLRL,"自分の時間を大切にします

在日2世として民族の心を大切に致し
母の国、日本と半島の友好の為努力致します 

私の大切な父の本貫は　天安全氏です

お読み頂き宜しければフォローをお願いします
私もフォローをさせて頂きます。

 私は1946年6月生まれの在日2世
国籍は日本、母の籍に入って居ります","Tokyo-to, Japan",False
1494095072337530887,Interview by First Deputy Permanent Representative Dmitry Polyanskiy to Sputnik https://t.co/fHj0MY0U8S,Twitter Web App,2022-02-16T23:43:18.000Z,15477645,0,RepPress,"Without a Representative Press, a representative gov. is impossible. Advocating for formally establishing one. (Retrofit VOA)
https://t.co/ZNwIWpBjX2",,False
1494097804586799105,@mfa_russia @A31X64Vijay @Itamaraty_EN @mod_russia @RussiaUN @Dpol_un @mission_russian @embaixadarussa @sputnik_brasil @ItamaratyGovBr @Itamaraty_ES @RussiaNoBrasil ☮️✌️,Twitter Web App,2022-02-16T23:54:10.000Z,1462123393214464010,0,Jazziest175,"Unique Geek - “Trust, Based on Verifiable facts.” High intellect, Fearless, Non conformist to all nonsense. Interest in World Peace ☮️ FREEDOM.",,False
1494099191949590528,"RT @moachartdata: The songs closest to 20 million streams are:

🔵 Drama: 19,890,170
🔵 Dear Sputnik: 18,235,857
🔵 Wishlist: 17,980,795
🔵 Maz…",Twitter for Android,2022-02-16T23:59:41.000Z,1484036438895525891,69,kaiczier,she,,False
1494098413897412608,"Me ofrecen ponerme Cansino. Mi duda es, esa vacuna se puede aplicar con dos dosis de Sputnik? @norabar",Twitter for Android,2022-02-16T23:56:35.000Z,101904926,0,lau_aravena,,Córdoba Argentina,False
1494098616750940169,"RT @translatingTXT: 🐰: wow i’ve already forgotten the lyrics to &lt;dear sputnik&gt;

@TXT_members @TXT_bighit",Twitter for iPhone,2022-02-16T23:57:23.000Z,1008742128397246465,431,kulchang_bin,🍄𝚌𝚊𝚛𝚊𝚝𝚜𝚝𝚊𝚢🍄 04/07/18💎 07/10/18🧭 ♡᭝━ 𝐒𝐞𝐨 𝐂𝐡𝐚𝐧𝐠𝐛𝐢𝐧🐷🐰𝐘𝐚𝐧𝐠 𝐉𝐞𝐨𝐧𝐠𝐢𝐧🦊  𝐋𝐞𝐞 𝐒𝐞𝐨𝐤𝐦𝐢𝐧☀️ 𝐒𝐡𝐢𝐧 𝐑𝐲𝐮𝐧𝐣𝐢𝐧🐱,"Illes Balears, Espanya",False
1494095156751962114,"RT @translatingTXT: 🐰: should we get into an exciting mood by listening to &lt;dear sputnik&gt;? 

@TXT_members @TXT_bighit",Twitter for Android,2022-02-16T23:43:38.000Z,4734016874,416,mashimika,160222|160310|160329|160418  || i'm a too-done-with-the-world-to-switch-accounts multistan|| my icons are rarely updated || mostly retweets|| random shitposting,🌑 SHE / THEY,False
1494095399790911489,"ブラジル南東部で洪水、死者80人に拡大【動画】 - 2022年2月17日, Sputnik 日本 https://t.co/bxc5SQRvs1",Twitter Web App,2022-02-16T23:44:36.000Z,108641893,0,yuria2122,"国内外の最新経済ニュースや情報を提供。
 DAISUKE～! jp⇒https://t.co/jTOcsOP5d3
HUMAN 24⇒https://t.co/4lJxfyyHJA
#投資情報 #マーケット #経済 #ビジネス #国際 #株式 #投資 #仮想通貨",,False
1494098136415023108,@sputnik_TR Eyy İsrail’de Diyemez Şimdi Kudurur Amk,Twitter Web App,2022-02-16T23:55:29.000Z,1461371251663028241,0,galerici_dayi,Takipçi Kabul Edilmemektedir,Bazarda,False
1494097128716648450,"Me voy a echar unas chelitas porque a partir solo tomaré vodka, camaradinskis.  

Gracias a Putin por la Sputnik.",Twitter for Android,2022-02-16T23:51:29.000Z,261857585,0,Kyuzo_99,No me mato nomás porque no quiero que mi mamá se ponga triste. -INVESTIGADOR DEL FENOMENO PARANORMAL. Psych — ψυχή — נֶפֶשׁ ••• ILUSTRACION/GRAFICA/TATUAJE,བདེ་འབྱུང,False
1494096064445652995,@LizbethCaro01 Astra o Sputnik?,Twitter for Android,2022-02-16T23:47:15.000Z,145916719,0,Juan_Salvador_G,"Mercadólogo coleccionista de sonrisas | Apasionado del marketing, el ciberespacio, la política, la música, el café y la belleza de la mujer | Orgullosamente IPN",CDMX,False
1494098192366858240,"RT @caramellocumpa: “Y a vos, Jaír… como te fue con la pandemia ? Digo, como no quisiste la Sputnik…”

https://t.co/B2UWanlRjU",Twitter for Android,2022-02-16T23:55:42.000Z,325690637,24,adriancaneto,"Militante del campo nacional y popular; luego Lic. en C. Políticas, consultor en asuntos económicos/laborales, fana de Racing y D10S. Los 3 mejores q conocí ☝","Buenos Aires, Argentina",False
1494097870265462784,RT @Leigh_C_Meyers: .@Reuters ended its live broadcast “View of #Kyiv's Maidan square amid #Russia-#Ukraine crisis” after a drone appeared…,Twitter Web App,2022-02-16T23:54:25.000Z,1354183300403916801,1,skraambl,,,False
1494096533138067459,@FranciaenMexico por fa querida Francia ya acepten Sputnik V. 🙏,Twitter for iPhone,2022-02-16T23:49:07.000Z,111234888,0,ULLOAPALACIOS,Mercadólogo de El Universal,New York U.S.,False
1494098000871927809,"Conoce a qué países sí puedes viajar si recibiste #SputnikV y refuerzo de #AstraZeneca. 

https://t.co/H1P1T17o32",TweetDeck,2022-02-16T23:54:57.000Z,148372339,0,Radio_Formula,El grupo de comunicación más influyente de radio hablada e informativa en México,Ciudad de Mexico,True
1494096951171850244,@ferbarron10 @locatel_mx Yo tengo las pfizer y la tercera fue sputnik y la verdad todo bien solo m dio dolor un poco en el brazo y fue todo,Twitter for Android,2022-02-16T23:50:46.000Z,771362118046056449,0,Klau_Andress,,,False
1494098384684294148,"@thenovapress ... bcause the vaccine IS a good thing regardless of the companies profiting off of it. That's why I pointed out here we have the chinese and sputnik vaccines too, which I think more people in the US and Canada should also be able to choose from.",Twitter for Android,2022-02-16T23:56:28.000Z,911075468236931074,0,PunoDelMono,"Entre lo sublime y lo pitero.
Pocos followers master race.","Distrito Federal, México",False
1494094932881121286,@sputnik_TR Rusya: tamam efendim ajandamızı düzenliyoruz hemen.,Twitter for iPad,2022-02-16T23:42:45.000Z,840203483240361985,0,Hasan_Satiroglu,Dr.Feelgood,"Malatya, Türkiye",False
1494094728568393728,RT @txt_tubatu: The fact that Huening Kai produced Dear Sputnik at 18 is insane,Twitter for iPhone,2022-02-16T23:41:56.000Z,1394504458566991872,374,adorablemoa_,tomorrow x together | trainee a,,False
1494094639783104514,Ya me empezó a explotar la Sputnik amigos 😬 …,Twitter for iPhone,2022-02-16T23:41:35.000Z,1050818800784945154,0,eledetepe,Antiguo de tuiter. Dejé mi otra cuenta debido a la escasez de rinocerontes. Papá de gemelos/Ghostwriter/Agente de Seguros #NFL #Anticoagulado #PacienteDeCorazón,Cdmx,False
1494095134933225472,RT @guillermohakim: Vacuna Sputnik V https://t.co/GuMcLOGKDK,Twitter for Android,2022-02-16T23:43:33.000Z,2184876370,2,akelagris,"Dónde están!
 Antropología y arqueología U de Chile. Javierina. Allendista, Azul. Hija, nieta de inmigrantes. 
Contra mundum!", Chile.,False
1494099181237014530,"@PsicologoCogni2 @BallesterDani Que raro conozco muchísima gente vacunada con sputnik en caba,  no se si entregaron actulamente",Twitter for Android,2022-02-16T23:59:38.000Z,1003686672352104448,0,MaraLau8,,Ciudad Autónoma de Buenos Aire,False
1494095550446444545,@Sputnik_001 素敵な音楽とともに、楽しく元気に4日間過ごせました。週末も頑張ります。また来週、素敵なセレクトよろしくお願いします🤲✨💐,Twitter for iPhone,2022-02-16T23:45:12.000Z,975343975128170496,1,spearmanotsubo,公式リプと感想・取引たまに呟き。お仲間との連絡交流は別アカウント。気ままに観劇しグッときたアーティストさん応援中。今井雅之さんリスペクト・中島みゆきさん崇拝・spiさんファン。 THE WINDS OF GODミュージカル化熱望。'19.8月映画メランコリック推し。オレンジ好き。jwaveTMR好き。⚠︎固定TL🙌,,False
1494098598279229441,"RT @translatingTXT: 🐰: should we get into an exciting mood by listening to &lt;dear sputnik&gt;? 

@TXT_members @TXT_bighit",Twitter for iPhone,2022-02-16T23:57:19.000Z,1008742128397246465,416,kulchang_bin,🍄𝚌𝚊𝚛𝚊𝚝𝚜𝚝𝚊𝚢🍄 04/07/18💎 07/10/18🧭 ♡᭝━ 𝐒𝐞𝐨 𝐂𝐡𝐚𝐧𝐠𝐛𝐢𝐧🐷🐰𝐘𝐚𝐧𝐠 𝐉𝐞𝐨𝐧𝐠𝐢𝐧🦊  𝐋𝐞𝐞 𝐒𝐞𝐨𝐤𝐦𝐢𝐧☀️ 𝐒𝐡𝐢𝐧 𝐑𝐲𝐮𝐧𝐣𝐢𝐧🐱,"Illes Balears, Espanya",False
1494097908777455616,"@sputnik_TR Bu bilgiler doğru mu gerçekten? Doğruya ayri olay, yanlışsa daha büyük olay",Twitter for Android,2022-02-16T23:54:35.000Z,30010261,0,CezmiEren,#Beşiktaş #S2000 👽,Denizli - isviçre,False
1494095814095945734,@sputnik_TR Telefonda attığı Mesajdan daha hızlı giden ilk insan bir Türk! Gel de gururlanma!,Twitter Web App,2022-02-16T23:46:15.000Z,309298060,0,EkremBerber,Yazar... (Meleklerin Bilmediği Sır),İstanbul,False
1494095770768842758,"RT @mareoflores: Con dos piquetes de Sputnik, ya me la sé.

El refuerzo de Astra Zeneka: https://t.co/9hXMSeEBJs",Twitter for iPhone,2022-02-16T23:46:05.000Z,207217916,11,Rockerdrugo,Locutor de radio en @Reactor105. Némesis (L-V 1 a 2 PM-MX) música de Iberoamérica. Instagram: https://t.co/1WpDWYTM2u #Némesis105 🦏,,False
1494095063604809729,"A ver sra. Vizotti como ministra no debería anunciar novedades sobre el laboratorio Richmond y la dosis light sputnik ( como dosis tercera ) que tanto hablaron y se vanagloriaron de la producción y ahora ya ni se menciona la vacuna rusa 
Que pasó ?",Twitter for Android,2022-02-16T23:43:16.000Z,749388778255556608,0,morticia_real,,,False
1494097734185340929,"@al3x_al1 Es que a) la mayoría se va por Sputnik para evitarla o b) Después de las primeras dos, la tercera es fea pero esperada.",Twitter for iPhone,2022-02-16T23:53:53.000Z,235325691,0,UnVatoAnalogo,"Ciencia (química) por aquí, ciencia por alla, quejas por todos lados. 💯tífico de alimentos (HAES). Gestión de placeres y riesgos 💊⚗️🍄","México, D.F.",False
1494095576383827969,"02/16/2022-- -STAGE Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of characters, Sputnik Post using a lot of... https://t.co/YZxLTLBlik https://t.co/6H30cgpP4q",STAGE SproutLoud.com,2022-02-16T23:45:19.000Z,733314777037049857,0,vbroztest,,,False
1494099265479577604,"RT @moachartdata: The songs closest to 20 million streams are:

🔵 Drama: 19,890,170
🔵 Dear Sputnik: 18,235,857
🔵 Wishlist: 17,980,795
🔵 Maz…",Twitter Web App,2022-02-16T23:59:58.000Z,1266440764445188097,69,txtcherished,"MOA will be together tomorrow as well              


- MOA ONLY - if you don't ult txt / are multis, no need to follow me",,False
1494094758473568257,RT @rodr_dany: Hoy me tocó el refuerzo de Sputnik. Las vacunas salvan vidas. La cuarta ola ha sido de mayor velocidad en volumen de contagi…,Twitter for Android,2022-02-16T23:42:04.000Z,1410733969893728256,78,LuisRam87924796,"El país debe ser gobernado por alguien que realmente quiera a su gente y a su tierra y que comparta la riqueza y el progreso.

Pancho Villa
México 🇲🇽",,False
1494097846227849217,RT @MariiAvalos: La Sputnik como el Vodka en el momento ni se siente ahhh pero dale chance… bien que pega. https://t.co/cPxZaO6CRo,Twitter Web App,2022-02-16T23:54:20.000Z,142935269,1,Verto_DG,"Mi moral distraida no me deja suicidarme, solo meterme en problemas. Vivo del caos y para el caos.

#DressingBlackismyPassion",,False
1494095839966511106,RT @txt_tubatu: The fact that Huening Kai produced Dear Sputnik at 18 is insane,Twitter for iPhone,2022-02-16T23:46:21.000Z,1297840325319434241,374,beomienight,txt♡,     She/her  ,False
1494098768588857345,osu lazer sputnik edition,Twitter Web App,2022-02-16T23:58:00.000Z,1107336588558770176,0,nokugaESP,"viviendo y tal

banner: @hgb2201",yamemashita,False
1494098583196512261,"@tipstonga @martintetaz @BancoCentral_AR Gracias. Lo leo. 
No sos exagerado ehh 😂
Yo me vacune con Sputnik. Soy personal de salud pública. No soy antivacuna. Sólo que no sigo el pensamiento único y entiendo a los que no quieran vacunarse xq todo esto fue y es atípico. 
Sigo pensando igual. No pienso pedir disculpas https://t.co/GH08IsxAIa",Twitter Web App,2022-02-16T23:57:15.000Z,1263880838065926151,0,AnittaChang,"Si eres neutral en situaciones de injusticia, has elegido el lado del opresor 👉Desmond Tutu",,False
1494096778718633985,".@Reuters ended its live broadcast “View of #Kyiv's Maidan square amid #Russia-#Ukraine crisis” after a drone appeared with a ‘garage for sale’ sign and phone number of the Russian embassy in Ukraine. 🤣

Earlier, the Russian anthem played during the broadcast.🤣

via Sputnik. https://t.co/xCo37AOk9K",Twitter for Android,2022-02-16T23:50:05.000Z,1387500283316498433,1,Leigh_C_Meyers,,,False
1494095341272010753,"RT @BIWAKO101: @sputnik_jp @sICknXi7EwcKLRL の命をどんどん切り捨てておきながら,マラソン大会など,絶対に許さん!感染拡大、死者ドンドン!の大阪マラソンを、東京五輪に続いてしようと言うのだ！絶対粉砕だ!岸田政権と松井・吉村ら維新らから、…",Twitter Web App,2022-02-16T23:44:22.000Z,510642969,3,Paboya108,劇場公開時に「王の男」を観てイ・ジュンギさんのファンになりました。コンギルとイルジメのような対極的にも見えるキャラをどちらも完璧に演じきれる俳優が実際にいるなんて夢にも思いませんでした。役の上だけでなく現実でも波瀾万丈で心配の種も尽きませんが、信じて後について行き甲斐のある人だと思っています。,,False
1494094678282715136,@sputnik_TR Sarayın elektriğini Doğalgazını ödese bunu asla söyleyemezdi,Twitter for iPhone,2022-02-16T23:41:44.000Z,144954916,0,GuL_cce,Atatürk'çü ❣️ Türk doğmuş Türk yaşıyor Vatanını çok seven hayvanseven doğaseven çay seven biri işte..,Türkiye,False
