id,text,created_at,user_id,retweet_count,username,user_desc,location,verified
1494098399884283905,$MRNA NIAID vaccine R&amp;D director who collaborated with Moderna on COVID-19 vaccine to retire https://t.co/VVhcq6mp7a,2022-02-16T23:56:32.000Z,4058194633,0,MarcJacksonLA,"News and analysis of biomedical, biopharma, biotech, biosciences, pharmaceutical, and technology equities",,False
1494098526837608449,@chrisro34646397 @Woowoorocks @hornewill1 @JWestlate Get an HIV test by the looks of it.  If you got moderna,2022-02-16T23:57:02.000Z,701903923410370560,0,realdealfakery,the best things in life are obsolete. Electrify the calm me. All you stupid fuckers are walking around astounded.,"Manitoba, Canada",False
1494097458619629569,RT @BaruCafe: @GenOttr The Moderna vaccine basically eliminated my debilitating long covid symptoms. That shit saved my life man. Chise Is…,2022-02-16T23:52:47.000Z,529008588,1,Miss_Placed_,,,False
1494097925277945859,"RT @MichaelPSenger: Interesting to review the list of 40 new billionaries who got rich on COVID. Roughly half are Chinese, and they made mo…",2022-02-16T23:54:39.000Z,1443511502611402754,1573,Narsil_Allmacht,,,False
1494097032318967813,RT @randyhillier: @hiramabifMM @RCMPONT It is true that Trudeau foundation controls Acuitas. It is true Acuitas receives a patent royalty f…,2022-02-16T23:51:06.000Z,2342054232,1185,KondratieffWave,"Commodities market-maker, the City. Equity investor in under-performing businesses. Financial markets employer of 203 great people. +3 golf h/cap.",Homes in lovely places: South of Scotland North of England and the Isle of Man   🇬🇧🇮🇲,False
1494098922654085122,RT @SplatFennec: People are upset that a furry helped create the Moderna vaccine. I was even honored to help in the distribution of all 3 v…,2022-02-16T23:58:36.000Z,1112884506489319424,141,MishaHyena,"26 M | Raver, Gamer, IT Professional | Married 💍 @laikaspaceboss | Open to DMs and would love to meet fellow tech and CO furs!

(Ref & Icon @SanctimonyArt)","Denver, Colorado",False
1494097820038672384,RT @BradPorcellato: Moderna CEO: 80 Percent Chance Next COVID Strain 'Less Virulent' Than Omicron https://t.co/VJLLNmtCrV,2022-02-16T23:54:13.000Z,708470711250190337,1,papra1971,"моје су небо везали жицом, по моме мозгу цртају шеме…","Hamilton, Ontario",False
1494098415508017157,"#Moderna's expansion in Asia comes as the more infectious Omicron variant sweeps the region.
https://t.co/XdrwPLpb0Z",2022-02-16T23:56:35.000Z,129651497,0,Yahoo_MY,"The latest updates from Yahoo! Malaysia. Like us: http://t.co/vKkQXn2ksf . For help on email and account-related issues, please visit http://t.co/EE1S6gZaGu.",Malaysia,False
1494097634885255171,"RT @SHNcares: #VaxTheEast will be in #ScarbTO neighbourhoods Eglinton E., L'Amoreaux &amp; Wexford/Maryvale tmr:
📍Lord Roberts Jr PS
📍Knob Hill…",2022-02-16T23:53:29.000Z,498958901,4,Ainslie_Ward24,Toronto City Councillor Ward 24 Scarborough - Guildwood,"Toronto, Ontario",False
1494098686732865536,"Moderna's Covid vaccine provisionally approved for use in individuals 6 years and older
https://t.co/JZ887D29zp",2022-02-16T23:57:40.000Z,3149729430,0,MirageNewsCom,"It might sound like a mirage in the Australian media landscape, but https://t.co/Bqte5nekNL is a non-Murdoch, non-aligned, independent, real-time media platform",Australia,False
1494096367782080512,@MoarToast And Aeroguard for the Moderna Bees,2022-02-16T23:48:27.000Z,1465146890031300609,0,overandouter,👏🏼Don’t 👏🏼listen 👏🏼to👏🏼COVIDIOTS👏🏼 ❤️Science❤️Get Jabbed 💉Feminist 🙌 Fight with your life against Conservatism 👊🏼,"Sydney, New South Wales",False
1494098378606751751,RT @01ota: What's with these Covid vaccines? Pfitzer pulled all remaining applications in over ten countries. Did MODERNA CEO sell 90% of h…,2022-02-16T23:56:27.000Z,1393366120942522371,193,TeeJ2021,"born in USA 🇺🇸 love Israel 🇮🇱 mother and grandmother, i follow back",,False
1494097326448779268,RT @01ota: What's with these Covid vaccines? Pfitzer pulled all remaining applications in over ten countries. Did MODERNA CEO sell 90% of h…,2022-02-16T23:52:16.000Z,635928417,193,USA_Anne711,“Silence in the face of evil is itself evil: God will not hold us guiltless. Not to speak is to speak. Not to act is to act.” Bonhoeffer,,False
1494098695779872769,"RT @KoenSwinkels: You know what Moderna, BioNTech (Pfizer's partner) &amp; the Sputnik manufacturer have in common?

None of them had ever made…",2022-02-16T23:57:42.000Z,1493349522025549825,82,natalie_j1402,Unacceptable Canadian.,Canada,False
1494098336500097024,"RT @DrJohnB2: Left intracranial hemorrhage after #CovidVaccination (Moderna):
https://t.co/xCswCYhVry
Case of a 40-year-old woman with back…",2022-02-16T23:56:17.000Z,1087724815,230,Estriola,"Freiheit ist, seine eigenen Gedanken zu denken und sein eigenes Leben zu leben - J.F.Kennedy    

Qui tacet consentit",,False
1494097214158819330,"Moderna eyes Covid booster by August, not clear yet if Omicron-specific needed -India News Cart https://t.co/8fOqTWiPSH",2022-02-16T23:51:49.000Z,1373133439361245185,0,IndiaNewsCart1,"We are creating fresh news daily. Let's newsy yourself.
It is good habit to read latest news and upgrade your self.",,False
1494098124238987272,"RT @jacobin: Poorer countries are not only more likely to receive lower-quality vaccines, but fewer vaccines overall — just one in eight pe…",2022-02-16T23:55:26.000Z,18863852,9,sotoskyros,was a digital worker,Greece,False
1494098704084750336,"RT @The519: #Today Weekly COVID-19 Vaccination Clinic at The 519
3 to 6 pm at 519 Church St.
*Ages 12+
*Postal code starting with 'M'
*Mode…",2022-02-16T23:57:44.000Z,1049673022435667970,6,JoJefferson20,"watching the weather, dreaming about abolition, parenting, queering, writing the future we need. they/them.",,False
1494096185107394573,@Xeirus @unusual_whales What exactly did I say that wasn’t an actual fact.  Pfizer is spending a fortune right now on advertising and marketing having there name plastered in your face and Moderna CEO is doing a ton of shady shit.  So yeah.,2022-02-16T23:47:44.000Z,1911094472,0,mmend0516,,"North Carolina, USA",False
1494098566939230215,"RT @YukonStrong: This more than anything else, signals the failure of #Covid19 vaccination policy effectiveness, and safety.

#cdnpoli 🇨🇦 #…",2022-02-16T23:57:12.000Z,920430846489825280,46,Nognud82,"Father, Husband, Patriotic Canadian! Love my motorcycle! Gamer!  #Freedom #trudeaumustgo","Manitoba, Canada",False
1494097586319499265,"RT @_MiguelHernan: NEW: mRNA booster effectiveness for Omicron infection ~50%. Moderna ~13% more effective than Pfizer.

So, yes, boosters…",2022-02-16T23:53:18.000Z,749325721504346112,26,DiSMagnus,"R2 Medicina Preventiva 
/ Estudiante MSP-EPI
INSP México",,False
1494097224728522753,"RT @jacobin: Poorer countries are not only more likely to receive lower-quality vaccines, but fewer vaccines overall — just one in eight pe…",2022-02-16T23:51:52.000Z,14856056,9,AnemosNaftilos,Journalism - Social Media - Old Media anemosnaftilos@gmail.com,Greece,False
1494096624381009926,"RT @Spade0131: @disclosetv Something definitely up. In the last 2 weeks something happened, or data came out that is damning for the vax.…",2022-02-16T23:49:28.000Z,249460131,5,dzastus88,,Poland,False
1494097429817434117,"RT @Laurie_Garrett: Marvelous.
""Researchers in South Africa said they had worked out how to copy #Moderna’s #COVID19 #vaccine. Though creat…",2022-02-16T23:52:40.000Z,2853530953,15,claude859,"Just a peaceful calm guy. I like music, and learning things.","Tennessee, USA",False
1494098789778526208,RT @DrTomFrieden: Pfizer and Moderna have an ethical responsibility to support efforts to increase vaccine production. https://t.co/HizyE6f…,2022-02-16T23:58:05.000Z,758709829066252288,152,WaterMusic3,"Blue dot. We have seditionists among us who want to destroy democracy by destroying our right to vote. “A republic, if you can keep it.” #NeverForget1/6 #BLM",United States,False
1494096684174823427,RT @RobertKennedyJr: Agreed! FDA's approval of Moderna’s Spikevax COVID vaccine — backed by the CDC — made a mockery of science and the reg…,2022-02-16T23:49:43.000Z,421334372,1738,TracyMMPohill,"#BloodOfYeshua
Iron Alliance of 9 Indian Tribe's
Oo'ken'a'nis Signatory Tribe ~Tribe of 7 Stars~",Oo'ken'a'nis Aki,False
1494097725251538950,RT @randyhillier: IMPORTANT thread: evidence our Prime Minister is engaged in a criminal conspiracy to defraud Canadians. a “state of emerg…,2022-02-16T23:53:51.000Z,806249173532217344,1408,TerryDugue,Don't Mess with Texas 🇺🇸 We know what they did.,"Texas, USA",False
1494096546236936196,"RT @CommodusJTrump: If those gun-grabbing shysters can bleed $73 Million out of Remington, HOW much are WE going to receive from Pfizer or…",2022-02-16T23:49:10.000Z,3741875717,160,devine_zee,,,False
1494096513282228228,"RT @zoospacer: Once Emergency Authorisation for the ‘V’ runs out, Pfizer, Moderna et al. become liable… UNLESS their ‘V’ is routinely given…",2022-02-16T23:49:02.000Z,948173622,15,wulf32,Will not comply with tyrannical nonsense,Somewhere in time,False
1494097703336357890,"@TheAtlantic @edyong209 I have 6 autoimmune disorders, MS, Lupus, Rhumatoid Arthritis being the top 3. My Dr checked my levels after my 3rd Vax. I have no protection.I'm getting my 4th tomorrow and with a note from Dr for Moderna instead of Pfizer.  I feel I'm missing out on so much.  Like my grandsons.",2022-02-16T23:53:46.000Z,3291594091,0,Pixie1665,"SAVE OUR VOTING RIGHTS. WITHOUT THEM NOTHING ELSE MATTERS🌊🌊 #MakeTexasBlueSupportTxDems #AbortAbbottPaxtonandPatrick
#SaveOurDemocracy",Tx -The Handmaids Tale state.,False
1494097566778249216,"RT @MichaelPSenger: Interesting to review the list of 40 new billionaries who got rich on COVID. Roughly half are Chinese, and they made mo…",2022-02-16T23:53:13.000Z,204874106,1573,Patrick7gen,,,False
1494098784149778434,"RT @MakisMD: When AHS announces that all double vaccinated &amp; triple vaccinated Albertans now need to get tested for HIV

instead of blindly…",2022-02-16T23:58:03.000Z,1345202549964603394,352,Rose_McIntyre77,"Proud Fringe Canadian with Unacceptable Views 
NO to medical fascism. 
Honk Free or Die
PPC Supporter    #TruckersForFreedom",Jail in Truckistan ,False
1494096593192198146,RT @randyhillier: @hiramabifMM @RCMPONT It is true that Trudeau foundation controls Acuitas. It is true Acuitas receives a patent royalty f…,2022-02-16T23:49:21.000Z,1484702418,1185,sharonxmartin,"Growing fruit and veg, flowers, bees, chickens and ducks on 2 and a bit acres of stony, north facing hillside (with varying degrees of success) #ScotBrit",Land of Stopportunity Scotland,False
1494097171381112842,RT @DoctorAnarchist: There's something fishy about Pfizer and Moderna censoring their own data.,2022-02-16T23:51:39.000Z,1266834866135601153,92,Kreutzjr1,"Son, Husband, Father, learning every day",NC,False
1494098152885997569,"RT @MichaelPSenger: Interesting to review the list of 40 new billionaries who got rich on COVID. Roughly half are Chinese, and they made mo…",2022-02-16T23:55:33.000Z,874486416,1573,unclemike741776,Take Vitamin D. A simple thing to boost your immune system.,United States,False
1494096206406066179,@VanSavant @drscottjensen Nope.  What is extremely disturbing is what I'm hearing about HIV and the jabs. Funny how Moderna has this going now. https://t.co/2CVCiaHpEz,2022-02-16T23:47:49.000Z,454562813,0,SharonSoby,"IN GOD WE TRUST!
White Suburban Female,
Realtor MN","Bloomington, MN",False
1494096195697926149,"RT @andrewbostom: Israel: 4th C19 mRNA vax doses NOT the charm→ “common” breakthrough infections, with only 30% (Pfizer) &amp; 11% (Moderna) va…",2022-02-16T23:47:46.000Z,17674246,223,bassalt,,,False
1494096730635350018,"RT @jacksonhinklle: Communist-led Cuba is the second most vaccinated country on Earth.

Despite crippling Western sanctions, Cuba has achie…",2022-02-16T23:49:54.000Z,1199611622,99,thekhemistlives,"Huey P Long Meets Huey P Newton -Left-Wing Populist #DemExit  Radio Show Host/Music Producer/Engineer/Author - WLTH 1370AM/92.7FM Gary, Indiana 
  🇺🇸✝️","Gary, IN",False
1494098216563863554,RT @01ota: What's with these Covid vaccines? Pfitzer pulled all remaining applications in over ten countries. Did MODERNA CEO sell 90% of h…,2022-02-16T23:55:48.000Z,1223798104148725761,193,RDisagree,"It can be difficult to find the truth. USN Vet. Retired LEO. Martial artist, outdoor cook. Wonder a great deal. Anti-socialism. Yes, I follow back.",,False
1494099069865799681,"RT @MichaelPSenger: Interesting to review the list of 40 new billionaries who got rich on COVID. Roughly half are Chinese, and they made mo…",2022-02-16T23:59:11.000Z,896278559601430528,1573,MizBijoux,Free thinker. Libertarian. Danish.,,False
1494097493822423046,"RT @MichaelPSenger: Interesting to review the list of 40 new billionaries who got rich on COVID. Roughly half are Chinese, and they made mo…",2022-02-16T23:52:56.000Z,1484508550705692673,1573,TwtitterSucks,Fucktwitter,,False
1494098568688324611,"RT @zoospacer: Once Emergency Authorisation for the ‘V’ runs out, Pfizer, Moderna et al. become liable… UNLESS their ‘V’ is routinely given…",2022-02-16T23:57:12.000Z,794655463250006018,15,textranquilo,"S Texas boy, mind unaffected by Libtardation. MAGA",Rockport Texas ,False
1494097410905321479,"RT @SHNcares: #VaxTheEast will be in #ScarbTO neighbourhoods Eglinton E., L'Amoreaux &amp; Wexford/Maryvale tmr:
📍Lord Roberts Jr PS
📍Knob Hill…",2022-02-16T23:52:36.000Z,907343101374685185,4,teju_pathare,Personal account. My tweets are my own.,,False
