id,text,created_at,user_id,retweet_count,username,user_desc,location,verified
1493957067014557698,Bamboo sharing like Sinopharm....,2022-02-16T14:34:55.000Z,1116330041628086273,0,dfinesttheking,"HIV Advocate, Bsc Psychology,  Scorpio #bestsign, Carnival Lover 
Always be the best you can be 🏆",Trinidad and Tobago,False
1493885912035770373,"@PoliticalMurmur Similar to Sinovac, Sinopharm is also an inactivated virus technology that teaches your body to produce antibodies with your immune system.",2022-02-16T09:52:11.000Z,2564675461,0,vnomenon,"Beach Lover,Popcorn Monster,iphone Photographer",,False
1493968896344399877,Me begging to be carried into the garden to see the sun for one last time while my Pfizer booster wars with the sinopharm in my body https://t.co/fiWeMIBhvF,2022-02-16T15:21:56.000Z,144421227,0,rajivronald,"Part time baker, full time introvert. Proud plant dad 🌱💖",Trinidad and Tobago,False
1493707680212471812,"@Reuters Comparing vaccines:
country of origin,
safety,
doses, 
price,
efficacy, and approval. 

Pfizer, Johnson &amp; Johnson, Moderna, AstraZeneca, Sputnik V, Sinopharm, Bharat Biotech (COVAXIN), Medicago (CoVLP) https://t.co/w8GHrjUE4R",2022-02-15T22:03:57.000Z,1140830383791116294,0,Happyli80729814,"Hello, all you need to know about COVID-19, Vaccines and healthy lifestyle",,False
1493675646702297094,"@DrHarshadFit @vijayku50975705 @winwithvibhor https://t.co/7CtuMoKi5H
Dr. Martin Monteverde of Argentina put the Sinopharm and Sputnik vaccines (as also others–Cansino, AstraZeneca, Pfizer) under an optical microscope between 100X and 400X magnification and found the same kinds of nano and micro graphene structures...",2022-02-15T19:56:39.000Z,859749894520586240,0,tictactoemf,Indian citizen working in a job connected with the Indian financial system.,,False
1493836041421475845,"42,917 vaccine doses administered yesterday (15).
- 504 Sinopharm 1st dose
- 724 Sinopharm 2nd dose
- 954 Pfizer 1st dose
- 2,623 Pfizer 2nd dose
- 38,112 Pfizer booster dose

#SriLanka #lka #COVID19SL #COVID19LK #coronavirus #COVID19",2022-02-16T06:34:01.000Z,121709003,0,newsradiolk,"As the News team of TNL Radio Network, we keep you up to date on the stories that matter. Follow us for breaking news both in #lka and around the world.","Colombo, Sri Lanka",False
1493526160600408069,".@SurinaRadio shares details on the eligibility for the 4th dose of #Sinopharm #COVID19 vaccine.

#DubaiEyeonOne #DubaiEyeliveonOne #DubaiOneTv 
@ARNNewsCentre @DubaiEye1038FM https://t.co/d0yWjpTsqX",2022-02-15T10:02:39.000Z,228981999,0,DubaiOneTV,"@dubaimediainc’s English language TV channel with news, movies & entertainment for audiences in the UAE & wider Arab world. #DubaiOneTv #EmiratesNews",Dubai,True
1493853093645148163,Damn janssen freaking hurts. I didn't even feel anything with sinopharm,2022-02-16T07:41:46.000Z,736393686917992448,0,alpacaparka14,"🎇Even the scars caused by my mistakes are my stars 🎇

(fan account)",,False
1493578928891600901,"@HonsooI_ari but astrazeneca is said to be not for our age, so it was for the best to use sinopharm ari",2022-02-15T13:32:20.000Z,1430226567398051843,0,Sofar_soclose_,"@burnitnevermind loml💙
missing Lena @taegirest 24/7",,False
1493913030828359680,Havent yet gotten my vaccine booster bcs of simply the govt havent thought about this yet for those who got the primary doses via corporate link. Now they will think about how to consume and use all the sinopharm doses with all excuses. Obviously mrna vaccines work better tho,2022-02-16T11:39:56.000Z,2331500724,0,pearlredlight,"mostly SHINee, IU, Krystal, sometimes Winner, Taeyang, K-Dramas, and…. F1.",,False
1493598836799033348,"@P_McCulloughMD This charlatan continues to distort facts and mislead a polerised and anxious public. The study was not done on all vaccines! It was the Sinopharm vaccine and used a Chinese participants group, which statistically has a high diabetic and renal diseased baseline population.",2022-02-15T14:51:27.000Z,1471198653494738949,0,AbaKamau,Public Health Specialist • Educator • Consultant • NGO Founder/Philanthropist • Caribbean woman • Lover of Humanity,,False
1493454469308514307,"@liyakat7070 @_atanas_ Sinopharm is neither the Pfizer &amp; Moderna mRNA, nor the AZ &amp; J&amp;J DNA❗
Don't use a classical vaccine to promote genetic encoding substances➡️every cell of your body becomes a manufacture of antigens⚠️ With Sinopharm, your cells remain natural❗",2022-02-15T05:17:47.000Z,3092148107,1,science_md,"PhD, Chem. Sc. Lc. // Dr  Sc. //
Biomedical Sciences Lecturer

Please note my:

Twitter backup account @MarcDemillequa1 

MeWe account: science_md",Belgium,False
1493504559171391488,"RT @Lizzy_Lang7: NONE of the approved vaccines, Pfizer, Moderna, AZ, J&amp;J or sinopharm have ANY of these issues. None of them used AD5 vecto…",2022-02-15T08:36:49.000Z,1418223408832073730,17,StuyvesantAnna,,,False
1493986828403494912,Tmr Moderna will ended sinopharm in my body ka.,2022-02-16T16:33:11.000Z,2176278595,0,98sBlueK,Reading / Bread / Taeyeon/ Marmink / Karina ☃️ 📍48TH / PINK BLOOD RIGHT HERE |||,치앙마이,False
1494090957788266496,"RT @vuquangnguyensg: The side effects with mild reactions after dose Sinopharm vaccine in Vietnam.
#COVID19Vaccine #Covid19 #VaccinePasspor…",2022-02-16T23:26:57.000Z,1442535494101864449,3,mteoe1,＃伊维菌素,Hong Kong,False
1493615148090773508,"At other manufacturing sites, the country has produced 3 million doses of the Chinese Sinopharm vaccine a month for the past year. https://t.co/oXIzRY5Ep6 via @endpts #smart-factory #mes-software #industry4 #oem #MES #usa #qualtiy #technology #zerodefectmanufacturing.com",2022-02-15T15:56:15.000Z,804072073777872896,0,ZeroDefectMfg,Helping manufacturing companies on their digitization and Industry 4.0 journey.,"Troy, MI, US, 48083",False
1494077404532203520,"Andy Vermaut shares:Commentary: China’s own mRNA COVID-19 vaccine is showing early promise: The waning protection offered by Sinovac and Sinopharm vaccines is putting pressure on China to develop more effective vaccines, says an infectious… https://t.co/DYRjHTsVlQ Thank you. https://t.co/U3XT7ifeIE",2022-02-16T22:33:06.000Z,283604227,0,AndyVermaut,"I work for a better world with respect for Human Rights - linked to WCPDCD, EADM, POSTVERSA, AIDL RT is no endorsement  +32499357495 denktankcarmenta@gmail.com","Diksmuide, België",False
1493984241096351744,@townhallcom Oh you know they intend to push this every year forever because they want everyone to get those poison mRNA shots.  We had to get one here in Thailand but we're not required to get a booster and we chose the Sinopharm since it uses traditional vaccine technology like flu shots.,2022-02-16T16:22:54.000Z,850622184074510336,0,Dan_Levitan67,"Retired naval telecoms technician, parachutist, sharpshooter, HS teacher of English/Psychology/TESOL",,False
1494034285078081538,"@ilyanashaf @MofaJapan_en @mextjapan yeah, I can relate to that. Back then, Indonesia only provide sinovac and sinopharm. I end up have to get sinovac. Now, I plan on getting pfizer jab for two dose again so hopefully Japan can accept me now. 😶",2022-02-16T19:41:46.000Z,338348201,0,Claytonlukito,One of few International Student that stranded outside Japan.,Moon,False
1493960548861493249,"@JMRawling Kindly note that you do not need an additional dose after taking two Sinopharm and two Pfizer doses.

Have a good day!",2022-02-16T14:48:45.000Z,1258743257036722176,0,AlHosnApp,"الحصن هو التطبيق الرسمي لنتائج وحالة كوفيد-19 في دولة الإمارات
حمل التطبيق الآن
The UAE’s official app for all your COVID-19 results.
Download Now",UAE,True
1493527254848401411,"@glenmckenna30 Based on SG DoH
https://t.co/L8tobM4qsR

Unfortunately as far as I know in here, those with Sinopharm Doses 1 and 2, is only eligible to get Sinopharm for 3rd dose. based on the news https://t.co/LFC8VB7Ty5 https://t.co/un5Zyqd5kJ",2022-02-15T10:07:00.000Z,61473883,0,itsdioandn,"「𝚌𝚘𝚞𝚗𝚝 𝚠𝚑𝚊𝚝 𝚢𝚘𝚞 𝚑𝚊𝚟𝚎 𝚗𝚘𝚠,
𝚍𝚘𝚗'𝚝 𝚌𝚘𝚞𝚗𝚝 𝚠𝚑𝚊𝚝 𝚢𝚘𝚞 𝚍𝚘𝚗'𝚝 𝚑𝚊𝚟𝚎.
𝚏𝚒𝚗𝚍 𝚝𝚑𝚊𝚝 𝚢𝚘𝚞 𝚑𝚊𝚟𝚎 𝚜𝚘 𝚖𝚞𝚌𝚑.」",,False
1493879565004984322,@saaadmalikk @OfficialNcoc @Asad_Umar Same is the case with my COVID status. I’ve received both the doses of Moderna vaccines and it shows Sinopharm (1st dose) on the website.,2022-02-16T09:26:57.000Z,3231756788,1,ArifNasry,"I’m from the most peaceful, yet the most persecuted community in Pakistan - The Hazara Community. #StopHazaraGenocide","Quetta, Pakistan",False
1493648695052718088,"@TennisPuneet There are vaccines that are not Messenger RNA (mRNA), for example the Chinese vaccine Sinopharm. It's a traditional vaccine and I was secretly hoping Novak would choose that one (like me and my family did, for ex., because we also don't know enough and didn't want to experiment).",2022-02-15T18:09:34.000Z,1606822458,0,Cokonapolitanke,,,False
1494055750733291528,"@tennisfan2222 @scambers73 Took a Sinopharm vaccine, old fashioned way. Didn't sneeze for two years.",2022-02-16T21:07:03.000Z,1350485638043283460,0,bodenov,Јавашлук не подносим.,,False
1493672074283520013,"@went_digital @deliciouspodo @Tradermayne 1/ So all vaccines made right across the globe, manufactured in multiple countries - some autocratic, some democratic, some West, some East - are *all* manufactured by a devious cabal. Right? Every Gen 1 (killed-off whole virus, eg Sinopharm), Gen 2 (virus vector, eg AstraZeneca)",2022-02-15T19:42:28.000Z,1245328773668655111,0,BJenser,"Liverpool, UK | Sports Nutrition & Healthcare | Stocks, crypto enthusiast | $ETH $MATIC & $SOL",,False
1493575384902021122,"@LouwrensPretor5 I have had 4 shots (2 Sinopharm, 2 Pfizer) and also no reactions, strange cell phone signal, etc. Dissapointed.",2022-02-15T13:18:15.000Z,3974605559,0,Stephen_Louw,Bernie-bro light. Prequel defender. Han shot first. Lord/Master/Khagan.,,False
1493929523628417028,"@sleepertalks1 I had the 2 first doses of Chinese sinopharm, and 3rd dose with astrazeneka. But my brother, who works as an emergency doctor for covid patients got 2 first doses with sputnik V and he did not got covid at all, all the vaccines are working perfectly, it is just political matter.",2022-02-16T12:45:28.000Z,1412044276767375364,0,Hanathevett,"DVM, PhD student 🔜 🇯🇵",,False
1493784431555117056,"RT @newsradiolk: 35,729 vaccine doses administered yesterday (14).
- 486 Sinopharm 1st dose
- 873 Sinopharm 2nd dose
- 1,542 Pfizer 1st dos…",2022-02-16T03:08:56.000Z,187452055,1,tharakasenavi,"👉Go confidently in the direction of your dreams. Live the life you have imagined.Never give up👈👉 ඔබේ සිහිනයන්හි දිශාවට විශ්වාසයෙන් ගමන් කරන්න.👈
since 2010",Auckland ,False
1493507175695671297,"🧪 Vaccines used globally

Sinopharm/Wuhan:
🇦🇪 AE 🇨🇳 CN 🇻🇪 VE",2022-02-15T08:47:13.000Z,1346067997451026433,0,CVaccinebot,A bot that reports on Global Coronavirus (COVID-19) Vaccinations from the @OurWorldInData dataset. Bot by biomed PhD Student @ErasmusMC,,False
1493688532979879940,"RT @science_md: @liyakat7070 @_atanas_ Sinopharm is neither the Pfizer &amp; Moderna mRNA, nor the AZ &amp; J&amp;J DNA❗
Don't use a classical vaccine…",2022-02-15T20:47:52.000Z,256841706,1,Blanksntime,mostly sh!tposting,,False
1493507174693322754,"🧪 Vaccines used globally

Sinopharm/Beijing (contd.):
🇸🇬 SG 🇸🇱 SL 🇸🇻 SV 🇸🇴 SO 🇷🇸 RS 🇸🇷 SR 🇸🇨 SC 🇸🇾 SY 🇹🇩 TD 🇹🇭 TH 🇹🇲 TM 🇹🇹 TT 🇹🇳 TN 🇹🇷 TR 🇹🇿 TZ 🇻🇪 VE 🇻🇳 VN 🇿🇲 ZM 🇿🇼 ZW",2022-02-15T08:47:13.000Z,1346067997451026433,0,CVaccinebot,A bot that reports on Global Coronavirus (COVID-19) Vaccinations from the @OurWorldInData dataset. Bot by biomed PhD Student @ErasmusMC,,False
1494084464711847938,RT @ChannelNewsAsia: Commentary: China’s own mRNA COVID-19 vaccine is showing early promise https://t.co/odcsmsA2Hs https://t.co/B2FtshySKV,2022-02-16T23:01:09.000Z,1431427466342531074,2,AzuatiOmar,"From Tepeng With ❤, Your Drug Expert",,False
1493457543816888322,"#China just recently finalized their $100m donation to the #COVAX initiative. Along with this donation, China has also contributed #Sinovac and #Sinopharm vaccine doses that have been delivered all over the world to plug the vaccine gap and fight against #COVID19. https://t.co/jWAhZvCczq",2022-02-15T05:30:00.000Z,29486496,0,BridgeBeijing,"An independent, mission-driven, issue-based consulting firm for the philanthropic and global development sector. Part of the Global Health Strategies network.","Beijing, China",False
1493824390819049478,"You're doing this to Canadian citizens...instead of listening to them, making medical &amp; religious exemptions or bringing in alternative vaxxes like Sinopharm you choose this? @WHO said to STOP mandates &amp; you're misusing this power instead. We want an election called ASAP https://t.co/Iikqwz2a21",2022-02-16T05:47:43.000Z,1467780686442479617,0,LizzyRahim,Made a new acct because twitter deleted me for using sarcasm.,,False
1493910801991618563,"RT @__gautu1__: पहिलो अनि दोस्रो पनि verocell vaccine लगायको ब्यक्तिलाई बुस्टर डोजको लागि उपलब्ध  pfizer-Biontech, sinopharm र sputnik मध्य…",2022-02-16T11:31:05.000Z,232745701,16,dhungana_devend,"Travelling around, listening music and reading books","Kathmandu,Nepal",False
1493459280602681344,quirked up laowai goated with the vax… boostin it up sinopharm style https://t.co/leq3k0vnuY,2022-02-15T05:36:54.000Z,6977952,0,davideastUK,performer/writer/🇨🇳translator ~ (pics: @NatalyaChagrin) ~ he/him,"Shanghai, People's Republic of China",False
1493491223880998912,RT @_atanas_: Side effects and perceptions following #Sinopharm COVID-19 vaccination https://t.co/c08rJpKYul,2022-02-15T07:43:50.000Z,2257558088,5,_atanas_,Innovations in Molecular Medicine and Digital Health. Principal Investigator of LBI-DHPS. Editor-in-Chief of #CRBIOTECH. Leader of #DHPSP and #INPST.,"Vienna, Austria",False
1493673521150664706,"@1ndividual How the sinopharm line eh pass here yet?

My choices are somn along the lines of:
Jolene's Juicy Julie Mangoes
Ize Not Yuh Little Friend
Why yuh so hard on me (back of a ladies tee?)
You can be my dancing partner",2022-02-15T19:48:13.000Z,14284501,0,MRmerrique05,"Sports Journalist/Journalist/Writer.
Liver and Lover of Life.",Trinidad and Tobago,False
1493718398517272582,"@luigi_warren Wow each eye moving in a different direction!  Scary!  I've seen similar reactions right after ppl got their 2nd or 3rd shot.
I wonder if there's any of ""that stuff"" in virus inactivated vaccines like Sinovac, Sinopharm or Covaxin.",2022-02-15T22:46:32.000Z,1347658434624299009,0,LeoCorso3,,,False
1493450606731829248,Side effects and perceptions following #Sinopharm COVID-19 vaccination https://t.co/c08rJpKYul,2022-02-15T05:02:26.000Z,2257558088,5,_atanas_,Innovations in Molecular Medicine and Digital Health. Principal Investigator of LBI-DHPS. Editor-in-Chief of #CRBIOTECH. Leader of #DHPSP and #INPST.,"Vienna, Austria",False
1493450722775609346,RT @_atanas_: Side effects and perceptions following #Sinopharm COVID-19 vaccination https://t.co/c08rJpKYul,2022-02-15T05:02:53.000Z,1261641904174833664,5,DHPSP,"#DHPSP brings together individuals and organizations interested in #DigitalHealth, #PersonalizedMedicine, and #PatientSafety. Administered by @_atanas_",,False
1493558496691957760,"The Moderna vaccine can also be used as a second dose following any of the WHO EUL COVID-19 inactivated vaccines (Sinopharm, Sinovac or Bharat) or any of the vectored vaccines (Janssen or AstraZeneca Vaxzervia/COVISHIELD) 
#goforcovidvaccinetody
#covid19vaccineissafe https://t.co/GOSIFkXM79",2022-02-15T12:11:09.000Z,794573736150179841,0,AbdulhafizSult4,"Abdulhafiz is a trained journalist and founder of AHF foundation, AHF work toward equipping the next generation of leaders by mentorship program, skills trainin",Nigeria ,False
1493758172405792775,@Brittanirussel8 @CorneliusXavier @HerbsandDirt Inactivated whole virus vaccine Coronavac made by sinopharm,2022-02-16T01:24:35.000Z,198392746,0,jls1109,"Elites rode fossil fuel & consumerism to the brink, now ride pharma & data. Davos assume the West would never accept a great reset. The result: blackmail, vaids",,False
1493660368190820356,#Serbia and the #UAE signed an agreement on cooperating on AI development. The #UAE is back as a partner after a small hiatus. It would be interesting to see whether China would join as 🇨🇳 and 🇦🇪 already finance the construction of Sinopharm factory in 🇷🇸.,2022-02-15T18:55:57.000Z,1893991166,0,v_vuksanovic,PhD from @LSEIRDept. Associate at @lseideas and a researcher at @bezbednost_org. International politics wonk from the #Balkans tweeting about world politics.,"London, UK - Belgrade, Serbia ",False
1493909362070343680,"RT @__gautu1__: पहिलो अनि दोस्रो पनि verocell vaccine लगायको ब्यक्तिलाई बुस्टर डोजको लागि उपलब्ध  pfizer-Biontech, sinopharm र sputnik मध्य…",2022-02-16T11:25:22.000Z,1476502544851505156,16,mina_paudel_,"आफुले सम्मान पाउन पहिला आफुले सम्मान गर्न सिक्नुपर्छ 🙏
follow = follow back",,False
1493845157246025730,"@TheAnswerYes I have got 4 shots of vaccine hfbbgg
2 sinopharm and 2 Pfizer!!!",2022-02-16T07:10:14.000Z,916739451203747840,0,NicoNyaco,Saeed means Happy in Arabic! | I can speak 💬🇦🇪🇬🇧🇯🇵 | I love @drbobbipyn | I'm @Lady_Fubuki's adopted son | Icon: @shadowbrook_,Ethnocentrism/18+ = I block u,False
1493486353002160129,"RT @Lizzy_Lang7: NONE of the approved vaccines, Pfizer, Moderna, AZ, J&amp;J or sinopharm have ANY of these issues. None of them used AD5 vecto…",2022-02-15T07:24:28.000Z,713983374,17,katikazeo,"I laugh, I cry, cut me and I bleed. Just another human bean in this crazy world.",Dublin,False
1494019328144023562,"@NumeroLmou9ana3 De toute façon, en France, avec Sinopharm tu ne peux même pas manger dans un resto. Tu es considéré non vacciné jusqu’à ce que tu prends une dose pfizer ou Moderna 😂",2022-02-16T18:42:20.000Z,1225820672,0,Amine19O,,,False
1493934487620964361,"@kenlwrites Though still seems odd that Sinopharm and Sinovac still come out ahead, given the known lower effectiveness and typical Chinese lack of transparency.",2022-02-16T13:05:12.000Z,15338019,0,sobri,"Professional: ML, geo/bio data, privacy. Curricular: polsci, IR, anthro, phil. Extracurricular: Thai pol, NZ pol. All opinions plagiarised.","Watthana, Thailand",False
1493819869795475458,"RT @aafaizli: Untuk Cansino dan Sinopharm pula seperti berikut:

3 (0.0015%) lapor AEFI serius drpd 206,209 vaksinasi Cansino.

0 (0.00%) l…",2022-02-16T05:29:45.000Z,578266873,12,mohdazim45,Moustapha Abbas. Futurist. Iron Man. HYDRA. Technophobe. History. @thepatriotsasia,"Johor Bahru, Johor",False
1493504372667387907,"@FaheemYounus I took Sinopharm for my 1st and 2nd dose. Is it safe if I get Pfizer, Mordena, or Astra Zeneca for my booster? Cause those are the available booster in Indonesia. Try to read some journals but can’t get any info. Thanks🙏",2022-02-15T08:36:05.000Z,883523267134242816,0,glenmckenna30,,Jakarta Capital Region,False
1493957802687148034,RT @eikotoda: @JEyal_RUSI Bolsonaro is coming to Hungary to meet Orbán who has been avidly campaigning for vaccination and has been vaccina…,2022-02-16T14:37:51.000Z,47432229,2,Aldamir,"23rd King of Gondor.

Virtue signalling is the opiate of the elites.  

Blocked by @Repeal_Shield since 2018.",Minas Tirith,False
1493957116310454273,@JEyal_RUSI Bolsonaro is coming to Hungary to meet Orbán who has been avidly campaigning for vaccination and has been vaccinated with China's Sinopharm vaccine.,2022-02-16T14:35:07.000Z,101199519,2,eikotoda,中国共産党に乗っ取られた首相独裁のハンガリーのシュールな惨状とその他の国際関係について漫筆📝引用情報はダブルチェック要⚠情報選別・翻訳に精一杯で発信メインなのでスキ・リプ・フォローなしにはご容赦を🙇‍♀️コメントはご自由に（当方免責）💡過去ツイート：https://t.co/lbaoeZEyfK,"Budapest, Hungary",False
1493972407077543938,"I haven't had any reaction whatsoever from the vaccines. As in no fatigue, no aches, no lymph nodes activating.. Sore at spot for a day. Sinopharm x Pfizer. I was actually a lil concerned like is this shit working or naw?",2022-02-16T15:35:53.000Z,16940466,0,Dao_D8z,"A man engaged in the many passions of our time, seeking a full life. Big fan of the hustle. HowardU. Engineer. P/R. Roundtable. 🌴 🇹🇹🌴🏋🏿 🌊🍻💵💼🎩",Trinidad/D.C.,False
1493909354055143429,RT @ArifNasry: @saaadmalikk @OfficialNcoc @Asad_Umar Same is the case with my COVID status. I’ve received both the doses of Moderna vaccine…,2022-02-16T11:25:20.000Z,77690709,1,saaadmalikk,This is my alter ego,المانيا,False
1493674688379338753,"NEVER FORGET!
#Pfizer #Moderna #Sinopharm #AstraZeneca #mRNA #VaccinesWork #unvaccinated #vaccinated https://t.co/rHNDX4LVZn",2022-02-15T19:52:51.000Z,177134474,1,ravbasil,Darth Blackface and his line shall fall,Wolastoq,False
1493575680252076032,"#COVID19
Authorized Inactivated Virus Vaccines are the Chinese CoronaVac &amp; the Sinopharm BIBP&amp;WIBP vaccines; the Indian Covaxin; the Russian CoviVac; the Kazakhstani vaccine QazVac; and the Iranian COVIran Barekat.
Vaccines in clinical trials include the Valneva COVID‑19 vaccine.",2022-02-15T13:19:26.000Z,1641197234,0,logokrisia,"Fighting for freedom of speech... ... ...
Tweets in English & Greek",I FOLLOW BACK,False
1493979750200713223,Sinopharm protein-based booster stronger against Omicron https://t.co/nPoHL53nIb,2022-02-16T16:05:03.000Z,1390004409808085003,0,EMRAEnglish,,,False
1493817999412895746,"آپ 31205819896 کی ویکسینیشن کا عمل مکمل ہو چکا ہے۔
پہلی خوراک: 01-09-2021 - Sinopharm-vero cell
دوسری خوراک: 15-10-2021 - Sinopharm-vero cell
اضافی خوراک: 09-02-2022 - Spikevax - Moderna Covid-19 Vaccine

ویٹنگ فار نیکسٹ 
کیونکہ وبائیں ختم ہوتی ہیں 
انسانی شر نہیں",2022-02-16T05:22:19.000Z,1172441297472241665,0,Mrs_umarT,"کادیانی زندیق ملحد دین دشمن دور رہیں 
کادیانی مرزے اور اسکے پیروکاروں کا مناسب علاج موجود ہے 
جو دین سے بیزار ہم اس سے بیزار","Lahore, Pakistan",False
1493474897254830082,RT @_atanas_: Side effects and perceptions following #Sinopharm COVID-19 vaccination https://t.co/c08rJpKYul,2022-02-15T06:38:57.000Z,1217322359494979586,5,ScienceCommuni2,Focus on science communication; account managed by @_atanas_ focus-hashtags #DHPSP #CRBIOTECH #INPST #NPMND #MedTwitterAI #HospitalsTalkToLovedOnes,,False
1493758960238678016,@cayan02 @HerbsandDirt Which vaccine did you have ? Coronavac made by Sinopharm ? Whole inactivated virus vaccine ?,2022-02-16T01:27:43.000Z,198392746,0,jls1109,"Elites rode fossil fuel & consumerism to the brink, now ride pharma & data. Davos assume the West would never accept a great reset. The result: blackmail, vaids",,False
1493493634171289601,"RT @Lizzy_Lang7: NONE of the approved vaccines, Pfizer, Moderna, AZ, J&amp;J or sinopharm have ANY of these issues. None of them used AD5 vecto…",2022-02-15T07:53:24.000Z,1117709292,17,BigBruce1972,"Here to clean up the streets, there are a lot of Jokers out there. I like a laugh, football, the Gym and TV / Films. If I block you it's because you're an idiot",Johnsons Plague Island,False
1493863325691944960,@DrewInSeAsia Haha that's the only one that's hard to get. I'll end up with two Sinopharm two Pfizer and two moderna,2022-02-16T08:22:26.000Z,17665712,0,gjfitzgerald,Friendly food specialist smoked meat aficionado. Reader. Award-winning alcohol ninja. I resent being called a lefty just because I don't want people to starve.,"-26.394562, 153.068943",False
1494072254254092288,On https://t.co/wrYHBbPfcR : Commentary: China’s own mRNA COVID-19 vaccine is showing early promise https://t.co/ku9etoBbxg Join NewsPlayer+ #breakingnews #news #newsplayerplus,2022-02-16T22:12:38.000Z,1326561978308059137,0,NewsPlayerPlus,29 live news channels in one official industry app | £1.99 per month winter offer | Cancel anytime | 7 day free trial. Register here: https://t.co/XOOY9QmY0e,Elstree,False
